From_Date,End_Date,SMA,EMA,RSI,SO
2015-05-15,2015-06-05,Infinity,NaN,979.99774,NaN
2015-05-18,2015-06-08,Infinity,NaN,1139.997,NaN
2015-05-19,2015-06-09,Infinity,NaN,1266.6638,NaN
2015-05-20,2015-06-10,Infinity,NaN,1122.2206,NaN
2015-05-21,2015-06-11,Infinity,NaN,490.24463,NaN
2015-05-22,2015-06-12,Infinity,NaN,415.68433,NaN
2015-05-26,2015-06-15,Infinity,NaN,584.3112,NaN
2015-05-27,2015-06-16,Infinity,NaN,549.01715,NaN
2015-05-28,2015-06-17,Infinity,NaN,487.49832,NaN
2015-05-29,2015-06-18,Infinity,NaN,453.99933,NaN
2015-06-01,2015-06-19,Infinity,NaN,688.2284,NaN
2015-06-02,2015-06-22,Infinity,NaN,647.0526,NaN
2015-06-03,2015-06-23,Infinity,NaN,718.74927,NaN
2015-06-04,2015-06-24,Infinity,NaN,36.00006,NaN
2015-06-05,2015-06-25,Infinity,NaN,4.1660047,NaN
2015-06-08,2015-06-26,Infinity,NaN,150.00159,NaN
2015-06-09,2015-06-29,Infinity,NaN,304.1692,NaN
2015-06-10,2015-06-30,Infinity,NaN,558.3384,NaN
2015-06-11,2015-07-01,Infinity,NaN,514.58813,NaN
2015-06-12,2015-07-02,Infinity,NaN,132.53087,NaN
2015-06-15,2015-07-06,Infinity,NaN,127.71144,NaN
2015-06-16,2015-07-07,Infinity,NaN,96.385666,NaN
2015-06-17,2015-07-08,Infinity,NaN,171.08531,NaN
2015-06-18,2015-07-09,Infinity,NaN,207.22958,NaN
2015-06-19,2015-07-10,Infinity,NaN,180.72415,NaN
2015-06-22,2015-07-13,Infinity,NaN,45.78312,NaN
2015-06-23,2015-07-14,Infinity,NaN,-113.2541,NaN
2015-06-24,2015-07-15,Infinity,NaN,-4.9997773,NaN
2015-06-25,2015-07-16,Infinity,NaN,10.63892,NaN
2015-06-26,2015-07-17,Infinity,NaN,43.24288,NaN
2015-06-29,2015-07-20,Infinity,NaN,97.29674,NaN
2015-06-30,2015-07-21,Infinity,NaN,129.72968,NaN
2015-07-01,2015-07-22,Infinity,NaN,18.919727,NaN
2015-07-02,2015-07-23,Infinity,NaN,32.432934,NaN
2015-07-06,2015-07-24,Infinity,NaN,86.48679,NaN
2015-07-07,2015-07-27,Infinity,NaN,227.02539,NaN
2015-07-08,2015-07-28,Infinity,NaN,5.405489,NaN
2015-07-09,2015-07-29,Infinity,NaN,-64.86381,NaN
2015-07-10,2015-07-30,Infinity,NaN,-223.99902,NaN
2015-07-13,2015-07-31,Infinity,NaN,-23.287436,NaN
2015-07-14,2015-08-03,Infinity,NaN,-84.209366,NaN
2015-07-15,2015-08-04,Infinity,NaN,-159.08932,NaN
2015-07-16,2015-08-05,Infinity,NaN,-86.36253,NaN
2015-07-17,2015-08-06,Infinity,NaN,18.182133,NaN
2015-07-20,2015-08-07,Infinity,NaN,359.1344,NaN
2015-07-21,2015-08-10,Infinity,NaN,163.63573,NaN
2015-07-22,2015-08-11,Infinity,NaN,368.1804,NaN
2015-07-23,2015-08-12,Infinity,NaN,859.0858,NaN
2015-07-24,2015-08-13,Infinity,NaN,936.359,NaN
2015-07-27,2015-08-14,Infinity,NaN,1031.8126,NaN
2015-07-28,2015-08-17,Infinity,NaN,902.268,NaN
2015-07-29,2015-08-18,Infinity,NaN,295.45358,NaN
2015-07-30,2015-08-19,Infinity,NaN,997.72156,NaN
2015-07-31,2015-08-20,Infinity,NaN,1222.7198,NaN
2015-08-03,2015-08-21,Infinity,NaN,1130.6405,NaN
2015-08-04,2015-08-24,Infinity,NaN,15698.652,NaN
2015-08-05,2015-08-25,Infinity,NaN,15165.365,NaN
2015-08-06,2015-08-26,Infinity,NaN,1538.703,NaN
2015-08-07,2015-08-27,Infinity,NaN,1225.802,NaN
2015-08-10,2015-08-28,Infinity,NaN,1229.0272,NaN
2015-08-11,2015-08-31,Infinity,NaN,2389.6018,NaN
2015-08-12,2015-09-01,Infinity,NaN,17199.6,NaN
2015-08-13,2015-09-02,Infinity,NaN,17449.61,NaN
2015-08-14,2015-09-03,Infinity,NaN,14499.677,NaN
2015-08-17,2015-09-04,Infinity,NaN,17549.61,NaN
2015-08-18,2015-09-08,Infinity,NaN,13849.686,NaN
2015-08-19,2015-09-09,Infinity,NaN,1599.9657,NaN
2015-08-20,2015-09-10,Infinity,NaN,14702.441,NaN
2015-08-21,2015-09-11,Infinity,NaN,146.23657,NaN
2015-08-24,2015-09-14,Infinity,NaN,112.245224,NaN
2015-08-25,2015-09-15,Infinity,NaN,70.40872,NaN
2015-08-26,2015-09-16,Infinity,NaN,-45.919033,NaN
2015-08-27,2015-09-17,Infinity,NaN,-71.42935,NaN
2015-08-28,2015-09-18,Infinity,NaN,130.43472,NaN
2015-08-31,2015-09-21,Infinity,NaN,195.6529,NaN
2015-09-01,2015-09-22,Infinity,NaN,517.3917,NaN
2015-09-02,2015-09-23,Infinity,NaN,556.52234,NaN
2015-09-03,2015-09-24,Infinity,NaN,817.3934,NaN
2015-09-04,2015-09-25,Infinity,NaN,652.1752,NaN
2015-09-08,2015-09-28,Infinity,NaN,978.2628,NaN
2015-09-09,2015-09-29,Infinity,NaN,1069.5669,NaN
2015-09-10,2015-09-30,Infinity,NaN,908.6975,NaN
2015-09-11,2015-10-01,Infinity,NaN,886.9587,NaN
2015-09-14,2015-10-02,Infinity,NaN,800.00165,NaN
2015-09-15,2015-10-05,Infinity,NaN,491.3058,NaN
2015-09-16,2015-10-06,Infinity,NaN,569.56696,NaN
2015-09-17,2015-10-07,Infinity,NaN,563.63574,NaN
2015-09-18,2015-10-08,Infinity,NaN,-212.89838,NaN
2015-09-21,2015-10-09,Infinity,NaN,-55.000443,NaN
2015-09-22,2015-10-12,Infinity,NaN,14.685559,NaN
2015-09-23,2015-10-13,Infinity,NaN,-2.8577657,NaN
2015-09-24,2015-10-14,Infinity,NaN,131.42888,NaN
2015-09-25,2015-10-15,Infinity,NaN,157.14333,NaN
2015-09-28,2015-10-16,Infinity,NaN,60.000004,NaN
2015-09-29,2015-10-19,Infinity,NaN,-0.0,NaN
2015-09-30,2015-10-20,Infinity,NaN,-82.857765,NaN
2015-10-01,2015-10-21,Infinity,NaN,-96.551,NaN
2015-10-02,2015-10-22,Infinity,NaN,-217.24107,NaN
2015-10-05,2015-10-23,Infinity,NaN,-327.58545,NaN
2015-10-06,2015-10-26,Infinity,NaN,-0.0,NaN
2015-10-07,2015-10-27,Infinity,NaN,11.792279,NaN
2015-10-08,2015-10-28,Infinity,NaN,-117.92458,NaN
2015-10-09,2015-10-29,Infinity,NaN,-33.333336,NaN
2015-10-12,2015-10-30,Infinity,NaN,-95.2371,NaN
2015-10-13,2015-11-02,Infinity,NaN,-1075.0275,NaN
2015-10-14,2015-11-03,Infinity,NaN,8.86071,NaN
2015-10-15,2015-11-04,Infinity,NaN,25.581518,NaN
2015-10-16,2015-11-05,Infinity,NaN,20.930252,NaN
2015-10-19,2015-11-06,Infinity,NaN,34.884052,NaN
2015-10-20,2015-11-09,Infinity,NaN,118.60417,NaN
2015-10-21,2015-11-10,Infinity,NaN,96.51177,NaN
2015-10-22,2015-11-11,Infinity,NaN,86.0462,NaN
2015-10-23,2015-11-12,Infinity,NaN,190.69746,NaN
2015-10-26,2015-11-13,Infinity,NaN,237.20924,NaN
2015-10-27,2015-11-16,Infinity,NaN,255.81342,NaN
2015-10-28,2015-11-17,Infinity,NaN,20.930252,NaN
2015-10-29,2015-11-18,Infinity,NaN,-179.06975,NaN
2015-10-30,2015-11-19,Infinity,NaN,-36.22446,NaN
2015-11-02,2015-11-20,Infinity,NaN,-1.5305507,NaN
2015-11-03,2015-11-23,Infinity,NaN,-89.02437,NaN
2015-11-04,2015-11-24,Infinity,NaN,-77.52842,NaN
2015-11-05,2015-11-25,Infinity,NaN,-88.298195,NaN
2015-11-06,2015-11-27,Infinity,NaN,-98.85077,NaN
2015-11-09,2015-11-30,Infinity,NaN,-9.876282,NaN
2015-11-10,2015-12-01,Infinity,NaN,-94.44433,NaN
2015-11-11,2015-12-02,Infinity,NaN,141.66702,NaN
2015-11-12,2015-12-03,Infinity,NaN,341.66595,NaN
2015-11-13,2015-12-04,Infinity,NaN,212.49948,NaN
2015-11-16,2015-12-07,Infinity,NaN,241.667,NaN
2015-11-17,2015-12-08,Infinity,NaN,191.66702,NaN
2015-11-18,2015-12-09,Infinity,NaN,47.22269,NaN
2015-11-19,2015-12-10,Infinity,NaN,86.11135,NaN
2015-11-20,2015-12-11,Infinity,NaN,338.88864,NaN
2015-11-23,2015-12-14,Infinity,NaN,397.22165,NaN
2015-11-24,2015-12-15,Infinity,NaN,241.667,NaN
2015-11-25,2015-12-16,Infinity,NaN,111.11134,NaN
2015-11-27,2015-12-17,Infinity,NaN,94.44433,NaN
2015-11-30,2015-12-18,Infinity,NaN,528.6212,NaN
2015-12-01,2015-12-21,Infinity,NaN,79.487656,NaN
2015-12-02,2015-12-22,Infinity,NaN,19.323309,NaN
2015-12-03,2015-12-23,Infinity,NaN,-83.09155,NaN
2015-12-04,2015-12-24,Infinity,NaN,-128.94644,NaN
2015-12-07,2015-12-28,Infinity,NaN,12.765405,NaN
2015-12-08,2015-12-29,Infinity,NaN,-72.34027,NaN
2015-12-09,2015-12-30,Infinity,NaN,-4.5465975,NaN
2015-12-10,2015-12-31,Infinity,NaN,2.8577344,NaN
2015-12-11,2016-01-04,Infinity,NaN,334.2841,NaN
2015-12-14,2016-01-05,Infinity,NaN,402.85443,NaN
2015-12-15,2016-01-06,Infinity,NaN,391.42572,NaN
2015-12-16,2016-01-07,Infinity,NaN,631.4242,NaN
2015-12-17,2016-01-08,Infinity,NaN,758.56616,NaN
2015-12-18,2016-01-11,Infinity,NaN,988.5647,NaN
2015-12-21,2016-01-12,Infinity,NaN,1079.9926,NaN
2015-12-22,2016-01-13,Infinity,NaN,1111.4211,NaN
2015-12-23,2016-01-14,Infinity,NaN,1280.0199,NaN
2015-12-24,2016-01-15,Infinity,NaN,1371.4194,NaN
2015-12-28,2016-01-19,Infinity,NaN,1268.5638,NaN
2015-12-29,2016-01-20,Infinity,NaN,1357.1339,NaN
2015-12-30,2016-01-21,Infinity,NaN,2712.5005,NaN
2015-12-31,2016-01-22,Infinity,NaN,3821.0044,NaN
2016-01-04,2016-01-25,Infinity,NaN,692.30896,NaN
2016-01-05,2016-01-26,Infinity,NaN,710.2576,NaN
2016-01-06,2016-01-27,Infinity,NaN,413.23532,NaN
2016-01-07,2016-01-28,Infinity,NaN,910.53265,NaN
2016-01-08,2016-01-29,Infinity,NaN,720.0012,NaN
2016-01-11,2016-02-01,Infinity,NaN,45.053104,NaN
2016-01-12,2016-02-02,Infinity,NaN,117.69013,NaN
2016-01-13,2016-02-03,Infinity,NaN,155.00061,NaN
2016-01-14,2016-02-04,Infinity,NaN,47.499928,NaN
2016-01-15,2016-02-05,Infinity,NaN,167.50049,NaN
2016-01-19,2016-02-08,Infinity,NaN,550.00336,NaN
2016-01-20,2016-02-09,Infinity,NaN,552.5029,NaN
2016-01-21,2016-02-10,Infinity,NaN,312.5018,NaN
2016-01-22,2016-02-11,Infinity,NaN,592.5031,NaN
2016-01-25,2016-02-12,Infinity,NaN,503.453,NaN
2016-01-26,2016-02-16,Infinity,NaN,157.57684,NaN
2016-01-27,2016-02-17,Infinity,NaN,-63.768597,NaN
2016-01-28,2016-02-18,Infinity,NaN,-10.344858,NaN
2016-01-29,2016-02-19,Infinity,NaN,34.615498,NaN
2016-02-01,2016-02-22,Infinity,NaN,-41.025665,NaN
2016-02-02,2016-02-23,Infinity,NaN,27.999878,NaN
2016-02-03,2016-02-24,Infinity,NaN,211.99951,NaN
2016-02-04,2016-02-25,Infinity,NaN,127.99988,NaN
2016-02-05,2016-02-26,Infinity,NaN,44.000244,NaN
2016-02-08,2016-02-29,Infinity,NaN,131.9992,NaN
2016-02-09,2016-03-01,Infinity,NaN,-252.00043,NaN
2016-02-10,2016-03-02,Infinity,NaN,-83.950516,NaN
2016-02-11,2016-03-03,Infinity,NaN,-30.15846,NaN
2016-02-12,2016-03-04,Infinity,NaN,-82.60909,NaN
2016-02-16,2016-03-07,Infinity,NaN,-109.67698,NaN
2016-02-17,2016-03-08,Infinity,NaN,74.99953,NaN
2016-02-18,2016-03-09,Infinity,NaN,257.49872,NaN
2016-02-19,2016-03-10,Infinity,NaN,229.99962,NaN
2016-02-22,2016-03-11,Infinity,NaN,39.500084,NaN
2016-02-23,2016-03-14,Infinity,NaN,65.00028,NaN
2016-02-24,2016-03-15,Infinity,NaN,179.99962,NaN
2016-02-25,2016-03-16,Infinity,NaN,81.24988,NaN
2016-02-26,2016-03-17,Infinity,NaN,-2.4995708,NaN
2016-02-29,2016-03-18,Infinity,NaN,-262.4988,NaN
2016-03-01,2016-03-21,Infinity,NaN,5.4347105,NaN
2016-03-02,2016-03-22,Infinity,NaN,27.27235,NaN
2016-03-03,2016-03-23,Infinity,NaN,36.363132,NaN
2016-03-04,2016-03-24,Infinity,NaN,134.54526,NaN
2016-03-07,2016-03-28,Infinity,NaN,79.99986,NaN
2016-03-08,2016-03-29,Infinity,NaN,-5.4550247,NaN
2016-03-09,2016-03-30,Infinity,NaN,-70.909775,NaN
2016-03-10,2016-03-31,Infinity,NaN,30.000126,NaN
2016-03-11,2016-04-01,Infinity,NaN,-63.33431,NaN
2016-03-14,2016-04-04,Infinity,NaN,-49.999546,NaN
2016-03-15,2016-04-05,Infinity,NaN,100.0,NaN
2016-03-16,2016-04-06,Infinity,NaN,14.2859745,NaN
2016-03-17,2016-04-07,Infinity,NaN,50.000454,NaN
2016-03-18,2016-04-08,Infinity,NaN,80.952034,NaN
2016-03-21,2016-04-11,Infinity,NaN,73.8095,NaN
2016-03-22,2016-04-12,Infinity,NaN,115.475784,NaN
2016-03-23,2016-04-13,Infinity,NaN,-164.2846,NaN
2016-03-24,2016-04-14,Infinity,NaN,-48.75045,NaN
2016-03-28,2016-04-15,Infinity,NaN,-68.00079,NaN
2016-03-29,2016-04-18,Infinity,NaN,-189.4741,NaN
2016-03-30,2016-04-19,Infinity,NaN,-62.77364,NaN
2016-03-31,2016-04-20,Infinity,NaN,-103.70308,NaN
2016-04-01,2016-04-21,Infinity,NaN,-215.9072,NaN
2016-04-04,2016-04-22,Infinity,NaN,-9.803731,NaN
2016-04-05,2016-04-25,Infinity,NaN,18.420921,NaN
2016-04-06,2016-04-26,Infinity,NaN,13.157657,NaN
2016-04-07,2016-04-27,Infinity,NaN,47.36837,NaN
2016-04-08,2016-04-28,Infinity,NaN,40.78904,NaN
2016-04-11,2016-04-29,Infinity,NaN,234.2097,NaN
2016-04-12,2016-05-02,Infinity,NaN,47.36837,NaN
2016-04-13,2016-05-03,Infinity,NaN,115.78878,NaN
2016-04-14,2016-05-04,Infinity,NaN,192.1046,NaN
2016-04-15,2016-05-05,Infinity,NaN,236.84184,NaN
2016-04-18,2016-05-06,Infinity,NaN,81.57908,NaN
2016-04-19,2016-05-09,Infinity,NaN,39.473976,NaN
2016-04-20,2016-05-10,Infinity,NaN,-18.420921,NaN
2016-04-21,2016-05-11,Infinity,NaN,-266.66638,NaN
2016-04-22,2016-05-12,Infinity,NaN,-141.17627,NaN
2016-04-25,2016-05-13,Infinity,NaN,-64.51609,NaN
2016-04-26,2016-05-16,Infinity,NaN,-109.67698,NaN
2016-04-27,2016-05-17,Infinity,NaN,-545.4566,NaN
2016-04-28,2016-05-18,Infinity,NaN,-42.307995,NaN
2016-04-29,2016-05-19,Infinity,NaN,-97.61944,NaN
2016-05-02,2016-05-20,Infinity,NaN,-115.789505,NaN
2016-05-03,2016-05-23,Infinity,NaN,-34.999714,NaN
2016-05-04,2016-05-24,Infinity,NaN,-200.0,NaN
2016-05-05,2016-05-25,Infinity,NaN,-175.75919,NaN
2016-05-06,2016-05-26,Infinity,NaN,-60.00025,NaN
2016-05-09,2016-05-27,Infinity,NaN,-109.67833,NaN
2016-05-10,2016-05-31,Infinity,NaN,-40.0,NaN
2016-05-11,2016-06-01,Infinity,NaN,-65.08023,NaN
2016-05-12,2016-06-02,Infinity,NaN,-53.333538,NaN
2016-05-13,2016-06-03,Infinity,NaN,76.9242,NaN
2016-05-16,2016-06-06,Infinity,NaN,-46.15159,NaN
2016-05-17,2016-06-07,Infinity,NaN,-0.0,NaN
2016-05-18,2016-06-08,Infinity,NaN,-176.92126,NaN
2016-05-19,2016-06-09,Infinity,NaN,-9.090488,NaN
2016-05-20,2016-06-10,Infinity,NaN,137.03783,NaN
2016-05-23,2016-06-13,Infinity,NaN,233.33333,NaN
2016-05-24,2016-06-14,Infinity,NaN,446.2962,NaN
2016-05-25,2016-06-15,Infinity,NaN,285.18488,NaN
2016-05-26,2016-06-16,Infinity,NaN,268.5189,NaN
2016-05-27,2016-06-17,Infinity,NaN,270.37115,NaN
2016-05-31,2016-06-20,Infinity,NaN,-74.07282,NaN
2016-06-01,2016-06-21,Infinity,NaN,-66.66667,NaN
2016-06-02,2016-06-22,Infinity,NaN,-110.715256,NaN
2016-06-03,2016-06-23,Infinity,NaN,-241.8605,NaN
2016-06-06,2016-06-24,Infinity,NaN,556.8953,NaN
2016-06-07,2016-06-27,Infinity,NaN,1024.1351,NaN
2016-06-08,2016-06-28,Infinity,NaN,1231.0305,NaN
2016-06-09,2016-06-29,Infinity,NaN,931.0318,NaN
2016-06-10,2016-06-30,Infinity,NaN,786.204,NaN
2016-06-13,2016-07-01,Infinity,NaN,648.2742,NaN
2016-06-14,2016-07-05,Infinity,NaN,803.4464,NaN
2016-06-15,2016-07-06,Infinity,NaN,734.48083,NaN
2016-06-16,2016-07-07,Infinity,NaN,668.96295,NaN
2016-06-17,2016-07-08,Infinity,NaN,389.6543,NaN
2016-06-20,2016-07-11,Infinity,NaN,313.79205,NaN
2016-06-21,2016-07-12,Infinity,NaN,6.896688,NaN
2016-06-22,2016-07-13,Infinity,NaN,-48.2755,NaN
2016-06-23,2016-07-14,Infinity,NaN,-103.447685,NaN
2016-06-24,2016-07-15,Infinity,NaN,-145.4536,NaN
2016-06-27,2016-07-18,Infinity,NaN,-68.18214,NaN
2016-06-28,2016-07-19,Infinity,NaN,-181.81787,NaN
2016-06-29,2016-07-20,Infinity,NaN,-68.96556,NaN
2016-06-30,2016-07-21,Infinity,NaN,-68.42211,NaN
2016-07-01,2016-07-22,Infinity,NaN,115.78895,NaN
2016-07-05,2016-07-25,Infinity,NaN,257.89548,NaN
2016-07-06,2016-07-26,Infinity,NaN,31.57789,NaN
2016-07-07,2016-07-27,Infinity,NaN,-236.84422,NaN
2016-07-08,2016-07-28,Infinity,NaN,-111.364365,NaN
2016-07-11,2016-07-29,Infinity,NaN,-135.71507,NaN
2016-07-12,2016-08-01,Infinity,NaN,-0.0,NaN
2016-07-13,2016-08-02,Infinity,NaN,73.46926,NaN
2016-07-14,2016-08-03,Infinity,NaN,189.79533,NaN
2016-07-15,2016-08-04,Infinity,NaN,159.18288,NaN
2016-07-18,2016-08-05,Infinity,NaN,116.32607,NaN
2016-07-19,2016-08-08,Infinity,NaN,89.796104,NaN
2016-07-20,2016-08-09,Infinity,NaN,98.97938,NaN
2016-07-21,2016-08-10,Infinity,NaN,108.16264,NaN
2016-07-22,2016-08-11,Infinity,NaN,-16.326069,NaN
2016-07-25,2016-08-12,Infinity,NaN,-12.744776,NaN
2016-07-26,2016-08-15,Infinity,NaN,-109.09115,NaN
2016-07-27,2016-08-16,Infinity,NaN,-31.250746,NaN
2016-07-28,2016-08-17,Infinity,NaN,-59.375824,NaN
2016-07-29,2016-08-18,Infinity,NaN,343.74985,NaN
2016-08-01,2016-08-19,Infinity,NaN,203.12448,NaN
2016-08-02,2016-08-22,Infinity,NaN,184.99988,NaN
2016-08-03,2016-08-23,Infinity,NaN,110.93746,NaN
2016-08-04,2016-08-24,Infinity,NaN,193.74985,NaN
2016-08-05,2016-08-25,Infinity,NaN,318.75046,NaN
2016-08-08,2016-08-26,Infinity,NaN,203.12448,NaN
2016-08-09,2016-08-29,Infinity,NaN,171.87492,NaN
2016-08-10,2016-08-30,Infinity,NaN,196.87433,NaN
2016-08-11,2016-08-31,Infinity,NaN,390.62537,NaN
2016-08-12,2016-09-01,Infinity,NaN,381.24954,NaN
2016-08-15,2016-09-02,Infinity,NaN,328.12506,NaN
2016-08-16,2016-09-06,Infinity,NaN,421.72552,NaN
2016-08-17,2016-09-07,Infinity,NaN,360.0022,NaN
2016-08-18,2016-09-08,Infinity,NaN,471.43054,NaN
2016-08-19,2016-09-09,Infinity,NaN,921.4332,NaN
2016-08-22,2016-09-12,Infinity,NaN,1435.7192,NaN
2016-08-23,2016-09-13,Infinity,NaN,1714.2942,NaN
2016-08-24,2016-09-14,Infinity,NaN,812.9098,NaN
2016-08-25,2016-09-15,Infinity,NaN,625.811,NaN
2016-08-26,2016-09-16,Infinity,NaN,719.36035,NaN
2016-08-29,2016-09-19,Infinity,NaN,690.3278,NaN
2016-08-30,2016-09-20,Infinity,NaN,1983.4117,NaN
2016-08-31,2016-09-21,Infinity,NaN,505.87683,NaN
2016-09-01,2016-09-22,Infinity,NaN,241.17358,NaN
2016-09-02,2016-09-23,Infinity,NaN,141.17581,NaN
2016-09-06,2016-09-26,Infinity,NaN,199.99776,NaN
2016-09-07,2016-09-27,Infinity,NaN,235.29227,NaN
2016-09-08,2016-09-28,Infinity,NaN,-299.99048,NaN
2016-09-09,2016-09-29,Infinity,NaN,-13.63639,NaN
2016-09-12,2016-09-30,Infinity,NaN,-20.454296,NaN
2016-09-13,2016-10-03,Infinity,NaN,-7.575644,NaN
2016-09-14,2016-10-04,Infinity,NaN,-33.33298,NaN
2016-09-15,2016-10-05,Infinity,NaN,-36.111347,NaN
2016-09-16,2016-10-06,Infinity,NaN,-99.01044,NaN
2016-09-19,2016-10-07,Infinity,NaN,-51.007698,NaN
2016-09-20,2016-10-10,Infinity,NaN,-197.43633,NaN
2016-09-21,2016-10-11,Infinity,NaN,357.1444,NaN
2016-09-22,2016-10-12,Infinity,NaN,1339.2916,NaN
2016-09-23,2016-10-13,Infinity,NaN,1692.8639,NaN
2016-09-26,2016-10-14,Infinity,NaN,1478.5776,NaN
2016-09-27,2016-10-17,Infinity,NaN,1585.7192,NaN
2016-09-28,2016-10-18,Infinity,NaN,1328.575,NaN
2016-09-29,2016-10-19,Infinity,NaN,1100.0028,NaN
2016-09-30,2016-10-20,Infinity,NaN,1053.575,NaN
2016-10-03,2016-10-21,Infinity,NaN,1442.8638,NaN
2016-10-04,2016-10-24,Infinity,NaN,1242.8611,NaN
2016-10-05,2016-10-25,Infinity,NaN,1500.0055,NaN
2016-10-06,2016-10-26,Infinity,NaN,2764.2969,NaN
2016-10-07,2016-10-27,Infinity,NaN,2500.011,NaN
2016-10-10,2016-10-28,Infinity,NaN,2728.5833,NaN
2016-10-11,2016-10-31,Infinity,NaN,587.503,NaN
2016-10-12,2016-11-01,Infinity,NaN,485.0024,NaN
2016-10-13,2016-11-02,Infinity,NaN,580.00323,NaN
2016-10-14,2016-11-03,Infinity,NaN,512.50275,NaN
2016-10-17,2016-11-04,Infinity,NaN,283.7512,NaN
2016-10-18,2016-11-07,Infinity,NaN,72.50065,NaN
2016-10-19,2016-11-08,Infinity,NaN,22.524961,NaN
2016-10-20,2016-11-09,Infinity,NaN,-10.000286,NaN
2016-10-21,2016-11-10,Infinity,NaN,-480.002,NaN
2016-10-24,2016-11-11,Infinity,NaN,23.18843,NaN
2016-10-25,2016-11-14,Infinity,NaN,43.478237,NaN
2016-10-26,2016-11-15,Infinity,NaN,149.27548,NaN
2016-10-27,2016-11-16,Infinity,NaN,-111.59448,NaN
2016-10-28,2016-11-17,Infinity,NaN,126.08706,NaN
2016-10-31,2016-11-18,Infinity,NaN,120.2898,NaN
2016-11-01,2016-11-21,Infinity,NaN,259.4204,NaN
2016-11-02,2016-11-22,Infinity,NaN,271.0149,NaN
2016-11-03,2016-11-23,Infinity,NaN,326.0876,NaN
2016-11-04,2016-11-25,Infinity,NaN,293.47852,NaN
2016-11-07,2016-11-28,Infinity,NaN,339.13113,NaN
2016-11-08,2016-11-29,Infinity,NaN,347.82645,NaN
2016-11-09,2016-11-30,Infinity,NaN,308.69586,NaN
2016-11-10,2016-12-01,Infinity,NaN,424.63855,NaN
2016-11-11,2016-12-02,Infinity,NaN,1425.0006,NaN
2016-11-14,2016-12-05,Infinity,NaN,4966.8745,NaN
2016-11-15,2016-12-06,Infinity,NaN,4266.836,NaN
2016-11-16,2016-12-07,Infinity,NaN,3966.8235,NaN
2016-11-17,2016-12-08,Infinity,NaN,28.204351,NaN
2016-11-18,2016-12-09,Infinity,NaN,-65.82277,NaN
2016-11-21,2016-12-12,Infinity,NaN,-100.0,NaN
2016-11-22,2016-12-13,Infinity,NaN,-163.1598,NaN
2016-11-23,2016-12-14,Infinity,NaN,-173.91405,NaN
2016-11-25,2016-12-15,Infinity,NaN,-165.21819,NaN
2016-11-28,2016-12-16,Infinity,NaN,-89.998856,NaN
2016-11-29,2016-12-19,Infinity,NaN,84.99972,NaN
2016-11-30,2016-12-20,Infinity,NaN,62.499763,NaN
2016-12-01,2016-12-21,Infinity,NaN,50.0,NaN
2016-12-02,2016-12-22,Infinity,NaN,107.49967,NaN
2016-12-05,2016-12-23,Infinity,NaN,82.500145,NaN
2016-12-06,2016-12-27,Infinity,NaN,-23.74926,NaN
2016-12-07,2016-12-28,Infinity,NaN,-58.33267,NaN
2016-12-08,2016-12-29,Infinity,NaN,233.33228,NaN
2016-12-09,2016-12-30,Infinity,NaN,308.33188,NaN
2016-12-12,2017-01-03,Infinity,NaN,-79.16554,NaN
2016-12-13,2017-01-04,Infinity,NaN,-341.66415,NaN
2016-12-14,2017-01-05,Infinity,NaN,10.57046,NaN
2016-12-15,2017-01-06,Infinity,NaN,-341.79257,NaN
2016-12-16,2017-01-09,Infinity,NaN,-48.134087,NaN
2016-12-19,2017-01-10,Infinity,NaN,-170.21297,NaN
2016-12-20,2017-01-11,Infinity,NaN,-570.21136,NaN
2016-12-21,2017-01-12,Infinity,NaN,26.922974,NaN
2016-12-22,2017-01-13,Infinity,NaN,31.496174,NaN
2016-12-23,2017-01-17,Infinity,NaN,63.69045,NaN
2016-12-27,2017-01-18,Infinity,NaN,61.904804,NaN
2016-12-28,2017-01-19,Infinity,NaN,138.0952,NaN
2016-12-29,2017-01-20,Infinity,NaN,157.14279,NaN
2016-12-30,2017-01-23,Infinity,NaN,169.04736,NaN
2017-01-03,2017-01-24,Infinity,NaN,123.80961,NaN
2017-01-04,2017-01-25,Infinity,NaN,98.80972,NaN
2017-01-05,2017-01-26,Infinity,NaN,97.61899,NaN
2017-01-06,2017-01-27,Infinity,NaN,50.59514,NaN
2017-01-09,2017-01-30,Infinity,NaN,83.33341,NaN
2017-01-10,2017-01-31,Infinity,NaN,12.499944,NaN
2017-01-11,2017-02-01,Infinity,NaN,-66.66682,NaN
2017-01-12,2017-02-02,Infinity,NaN,44.82745,NaN
2017-01-13,2017-02-03,Infinity,NaN,-36.20752,NaN
2017-01-17,2017-02-06,Infinity,NaN,-0.0,NaN
2017-01-18,2017-02-07,Infinity,NaN,-124.999405,NaN
2017-01-19,2017-02-08,Infinity,NaN,-102.63113,NaN
2017-01-20,2017-02-09,Infinity,NaN,-129.85019,NaN
2017-01-23,2017-02-10,Infinity,NaN,-25.531622,NaN
2017-01-24,2017-02-13,Infinity,NaN,-93.33276,NaN
2017-01-25,2017-02-14,Infinity,NaN,-159.99619,NaN
2017-01-26,2017-02-15,Infinity,NaN,-1319.9695,NaN
2017-01-27,2017-02-16,Infinity,NaN,-6.0001373,NaN
2017-01-30,2017-02-17,Infinity,NaN,-2.0000458,NaN
